Class ID,Preferred Label,Synonyms
http://purl.obolibrary.org/obo/HP_0005798,Posterior radial head dislocation,
http://purl.obolibrary.org/obo/HP_0030242,Portal vein thrombosis,Blood clot in portal vein
http://purl.obolibrary.org/obo/HP_0009855,Osteolytic defects of the proximal phalanges of the hand,Proximal phalanges osteolysis
http://purl.obolibrary.org/obo/HP_0008710,HP_0008710,
http://purl.obolibrary.org/obo/HP_0012851,Colonic stenosis,Narrowing of the colon|Stenosis of the colon
http://purl.obolibrary.org/obo/HP_0002436,Occipital meningocele,
http://purl.obolibrary.org/obo/HP_0025295,Herpetiform,
http://purl.obolibrary.org/obo/HP_0200094,Frontal open bite,
http://purl.obolibrary.org/obo/HP_0007292,HP_0007292,
http://purl.obolibrary.org/obo/HP_0004226,Curved distal phalanx of the 5th finger,Curved outermost little finger bone|Curved terminal phalanx of the little finger|Curved outermost pinkie finger bone|Curved outermost pinky finger bone
http://purl.obolibrary.org/obo/HP_0040139,Lipogranulomatosis,
http://purl.obolibrary.org/obo/HP_0031627,Globus pallidus calcification,
http://purl.obolibrary.org/obo/HP_0410287,Intrathoracic hemangioma,Chest hemangioma
http://purl.obolibrary.org/obo/HP_0100647,Graves disease,Morbus Basedow
http://purl.obolibrary.org/obo/HP_0003199,Decreased muscle mass,Underdeveloped muscles|Decreased muscle mass
http://purl.obolibrary.org/obo/HP_0001973,Autoimmune thrombocytopenia,Idiopathic thrombocytopenia|Immune thrombocytopenia|Idiopathic thrombocytopenic purpura
http://purl.obolibrary.org/obo/HP_0005166,HP_0005166,
http://purl.obolibrary.org/obo/HP_0031442,Abnormal tricuspid chordae tendinae morphology,
http://purl.obolibrary.org/obo/HP_0006978,Dysmyelinating leukodystrophy,
http://purl.obolibrary.org/obo/HP_0500189,Abnormal CSF leucine concentration,Abnormal leucine levels in cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0012515,Hip flexor weakness,
http://purl.obolibrary.org/obo/HP_0008079,Absent fifth metatarsal,Aplasia of the fifth metatarsal bone|Absent 5th metatarsals|Absent 5th long bone of foot
http://purl.obolibrary.org/obo/HP_0009910,Aplasia of the middle ear ossicles,Absent middle ear bones|Absent middle ear ossicles
http://purl.obolibrary.org/obo/HP_0006549,Unilateral primary pulmonary dysgenesis,"Primary pulmonary dysgenesis, unilateral"
http://purl.obolibrary.org/obo/HP_0011075,Green teeth,Green colored teeth|Green teeth|Green tooth shade
http://purl.obolibrary.org/obo/HP_0012887,Ovarian serous cystadenoma,Serous ovarian cyst
http://purl.obolibrary.org/obo/HP_0006620,HP_0006620,
http://purl.obolibrary.org/obo/HP_0003636,HP_0003636,
http://purl.obolibrary.org/obo/HP_0100907,Sclerosis of the middle phalanx of the 5th finger,Increased bone density in the middle bone of the little finger|Increased bone density in the middle bone of the pinky finger|Increased bone density in the middle bone of the pinkie finger
http://purl.obolibrary.org/obo/HP_0012042,Aspirin-induced asthma,Aspirin-induced asthma
http://purl.obolibrary.org/obo/HP_0008516,Abnormality of the vertebral spinous processes,
http://purl.obolibrary.org/obo/HP_0030691,Divergence nystagmus,A condition in which both eyes beat outward simultaneously.
http://purl.obolibrary.org/obo/HP_0006360,HP_0006360,
http://purl.obolibrary.org/obo/HP_0010725,HP_0010725,
http://purl.obolibrary.org/obo/HP_0000401,HP_0000401,
http://purl.obolibrary.org/obo/HP_0008691,Solitary bladder diverticulum,
http://purl.obolibrary.org/obo/HP_0030151,Cholangitis,Bile duct inflammation
http://purl.obolibrary.org/obo/HP_0031963,Decreased serum anion gap,
http://purl.obolibrary.org/obo/HP_0009442,Curved phalanges of the 3rd finger,Curved bones of middle finger
http://purl.obolibrary.org/obo/HP_0005385,HP_0005385,
http://purl.obolibrary.org/obo/HP_0004562,Beaking of vertebral bodies T12-L3,
http://purl.obolibrary.org/obo/HP_0012796,Increased cup-to-disc ratio,Elevated cup to disc ratio|Increased cup disc ratio
http://purl.obolibrary.org/obo/HP_0100001,Malignant mesothelioma,
http://purl.obolibrary.org/obo/HP_0002472,Small cerebral cortex,Decreased volume of cerebral cortex
http://purl.obolibrary.org/obo/HP_0005152,Histiocytoid cardiomyopathy,Arachnocytosis of the myocardium|Myocardial or conduction system hamartoma|Infantile cardiomyopathy with histiocytoid changes|Focal lipid cardiomyopathy|Oncocytic cardiomyopathy|Isolated cardiac lipidosis|Foamy myocardial transformation|Infantile xanthomatous cardiomyopathy
http://purl.obolibrary.org/obo/HP_0010517,Ectopic thymus tissue,Abnormal thymus position
http://purl.obolibrary.org/obo/HP_0000942,HP_0000942,
http://purl.obolibrary.org/obo/HP_0004822,Atypical elliptocytosis,
http://purl.obolibrary.org/obo/HP_0030411,Jejunal adenocarcinoma,
http://purl.obolibrary.org/obo/HP_0007048,Large basal ganglia,
http://purl.obolibrary.org/obo/HP_0002732,Lymph node hypoplasia,Small lymph nodes
http://purl.obolibrary.org/obo/HP_0003010,Prolonged bleeding time,Increased bleeding time|Prolonged bleeding time
http://purl.obolibrary.org/obo/HP_0010457,Widening of the sacrosciatic notch,
http://purl.obolibrary.org/obo/HP_0004598,Supernumerary vertebral ossification centers,
http://purl.obolibrary.org/obo/HP_0031999,Expiratory crackles,
http://purl.obolibrary.org/obo/HP_0030187,Titubation,
http://purl.obolibrary.org/obo/HP_0001685,Myocardial fibrosis,
http://purl.obolibrary.org/obo/HP_0008655,Aplasia/Hypoplasia of the fallopian tube,Absent/small fallopian tube|Absent/underdeveloped fallopian tube|Absent or rudimentary fallopian tubes
http://purl.obolibrary.org/obo/HP_0031154,Beaded vitreous appearance,
http://purl.obolibrary.org/obo/HP_0006352,Failure of eruption of permanent teeth,Unerupted permanent dentition|Unerupted adult dentition|Unerupted adult teeth|Unerupted permanent teeth|Failure of eruption of adult teeth
http://purl.obolibrary.org/obo/HP_0011651,Double outlet right ventricle with doubly committed ventricular septal defect and pulmonary stenosis,DORV with doubly committed VSD and pulmonary stenosis
http://purl.obolibrary.org/obo/HP_0003223,Decreased methylcobalamin,Methylcobalamin deficiency
http://purl.obolibrary.org/obo/HP_0000978,Bruising susceptibility,Bruise easily|Easy bruisability|Easy bruising|Bruisability|Bruising susceptibility
http://purl.obolibrary.org/obo/HP_0006092,Malaligned carpal bone,Incorrect alignment of wrist bone
http://purl.obolibrary.org/obo/HP_0008915,Childhood-onset truncal obesity,Truncal obesity apparent in childhood
http://purl.obolibrary.org/obo/HP_0000133,Gonadal dysgenesis,Mixed gonadal dysgenesis|Pure gonadal dysgenesis
http://purl.obolibrary.org/obo/HP_0500036,Nasolacrimal sac papilloma,
http://purl.obolibrary.org/obo/HP_0007103,Hypointensity of cerebral white matter on MRI,White matter hypointensities on MRI
http://purl.obolibrary.org/obo/HP_0011820,Membranous choanal atresia,
http://purl.obolibrary.org/obo/HP_0009414,Fragmentation of the epiphyses of the 3rd finger,Fragmentation of end part of middle finger bone
http://purl.obolibrary.org/obo/HP_0100578,Lipoatrophy,Atrophy of fat|Loss of fat tissue in localized area
http://purl.obolibrary.org/obo/HP_0012643,Foveal hypopigmentation,
http://purl.obolibrary.org/obo/HP_0002228,HP_0002228,
http://purl.obolibrary.org/obo/HP_0005961,Hypoargininemia,Low blood arginine levels|Arginine deficiency
http://purl.obolibrary.org/obo/HP_0031550,Abnormal flow cytometry test rest,
http://purl.obolibrary.org/obo/HP_0000092,Tubular atrophy,Renal tubular cell atrophy
http://purl.obolibrary.org/obo/HP_0009154,Triangular epiphysis of the proximal phalanx of the 5th finger,Triangular end part of the innermost bone of little finger|Triangular end part of the innermost bone of pinky finger|Delta-shaped epiphysis of the proximal phalanx of the 5th finger|Triangular end part of the innermost bone of pinkie finger
http://purl.obolibrary.org/obo/HP_0005097,HP_0005097,
http://purl.obolibrary.org/obo/HP_0010249,Enlarged epiphyses of the distal phalanges of the hand,Enlarged end part of the outermost hand bones
http://purl.obolibrary.org/obo/HP_0003567,HP_0003567,
http://purl.obolibrary.org/obo/HP_0012170,Nail-biting,Onychophagia|Onychophagy|Nail-biting
http://purl.obolibrary.org/obo/HP_0030968,Abnormal pulmonary vein morphology,
http://purl.obolibrary.org/obo/HP_0001477,Compensatory chin elevation,Compensatory head tilt/chin elevation
http://purl.obolibrary.org/obo/HP_0031810,Anti-ganglioside antibody positivity,
http://purl.obolibrary.org/obo/HP_0008447,Hypoplastic coccygeal vertebrae,
http://purl.obolibrary.org/obo/HP_0040322,Purple urine,
http://purl.obolibrary.org/obo/HP_0005534,Transient myeloproliferative syndrome,TMD|Transient leukemia of Down syndrome|Transient myeloproliferative disorder
http://purl.obolibrary.org/obo/HP_0010044,Short 4th metacarpal,Short 4th metacarpals|Shortened 4th long bone of hand|Hypoplastic fourth metacarpal|Short fourth metacarpals
http://purl.obolibrary.org/obo/HP_0030783,Increased serum interleukin-6,Increased serum IL-6
http://purl.obolibrary.org/obo/HP_0007491,HP_0007491,
http://purl.obolibrary.org/obo/HP_0011856,Pica,
http://purl.obolibrary.org/obo/HP_0003428,HP_0003428,
http://purl.obolibrary.org/obo/HP_0025464,Increased reactive oxygen species production,Increased ROS production|Oxidative stress
http://purl.obolibrary.org/obo/HP_0100810,Pointed helix,Pointed ear|Spock's ear|Elfin ear
http://purl.obolibrary.org/obo/HP_0011596,Left aortic arch with right descending aorta and right ductus arteriosus,
http://purl.obolibrary.org/obo/HP_0001272,Cerebellar atrophy,Degeneration of cerebellum|Infratentorial atrophy
http://purl.obolibrary.org/obo/HP_0006297,Hypoplasia of dental enamel,Defective enamel matrix|Thin dental enamel|Thin tooth enamel|Dental enamel hypoplasia|Underdeveloped teeth enamel|Enamel hypoplasia|Hypoplasia of tooth enamel|Dysplasia of tooth enamel|Enamel dysplasia
http://purl.obolibrary.org/obo/HP_0012383,Bidirectional shunt,
http://purl.obolibrary.org/obo/HP_0025015,Abnormal vascular morphology,
http://purl.obolibrary.org/obo/HP_0004767,HP_0004767,
http://purl.obolibrary.org/obo/HP_0030356,Increased serum interferon-gamma level,
http://purl.obolibrary.org/obo/HP_0011429,Short fetal humerus length,Short fetal long bone in upper arm length
http://purl.obolibrary.org/obo/HP_0410043,Abnormal neural tube morphology,
http://purl.obolibrary.org/obo/HP_0100206,Fragmentation of the epiphysis of the distal phalanx of the 5th toe,Fragmentation of the end part of the outermost bone of the pinkie toe|Fragmentation of the end part of the outermost bone of the pinky toe|Fragmentation of the end part of the outermost bone of the little toe
http://purl.obolibrary.org/obo/HP_0007012,HP_0007012,
http://purl.obolibrary.org/obo/HP_0008824,Hypoplastic iliac body,Small iliac bodies|Hypoplastic iliac bodies
http://purl.obolibrary.org/obo/HP_0001532,HP_0001532,
http://purl.obolibrary.org/obo/HP_0009627,HP_0009627,
http://purl.obolibrary.org/obo/HP_0002824,HP_0002824,
http://purl.obolibrary.org/obo/HP_0012355,Abnormal mannosylation of N-linked protein glycosylation,
http://purl.obolibrary.org/obo/HP_0007829,obsolete Diffuse retinal cone degeneration,
http://purl.obolibrary.org/obo/HP_0009001,HP_0009001,
http://purl.obolibrary.org/obo/HP_0030203,Unfavorable response of muscle weakness to acetylcholine esterase inhibitors,
http://purl.obolibrary.org/obo/HP_0005739,Posterior subluxation of radial head,
http://purl.obolibrary.org/obo/HP_0031282,Malalignment of the great toenail,
http://purl.obolibrary.org/obo/HP_0006017,HP_0006017,
http://purl.obolibrary.org/obo/HP_0006496,Aplasia/hypoplasia involving bones of the upper limbs,Absent/underdeveloped bones of the upper limbs|Absent/small bones of the upper limbs
http://purl.obolibrary.org/obo/HP_0011648,Patent ductus arteriosus after birth at term,
http://purl.obolibrary.org/obo/HP_0006460,Increased laxity of ankles,
http://purl.obolibrary.org/obo/HP_0010825,Abnormality of the eleventh cranial nerve,Abnormality of the accessory nerve|Abnormality of cranial nerve XI
http://purl.obolibrary.org/obo/HP_0030555,Best corrected visual acuity 0.2 LogMAR,
http://purl.obolibrary.org/obo/HP_0025256,Ameliorated by heat,Heat improves condition|Heat improves symptom|Fever improves condition
http://purl.obolibrary.org/obo/HP_0410242,Abnormal IgG level,
http://purl.obolibrary.org/obo/HP_0100602,Preeclampsia,Pre-eclampsia
http://purl.obolibrary.org/obo/HP_0000241,HP_0000241,
http://purl.obolibrary.org/obo/HP_0008179,Decreased Arden ratio of electrooculogram,Decreased Arden ratio of EOG
http://purl.obolibrary.org/obo/HP_0500144,Hypoisoleucinemia,Low blood isoleucine levels|Decreased blood isoleucine concentration
http://purl.obolibrary.org/obo/HP_0007211,HP_0007211,
http://purl.obolibrary.org/obo/HP_0004966,Medial calcification of large arteries,
http://purl.obolibrary.org/obo/HP_0003154,Increased circulating ACTH level,High blood corticotropin levels|Increased circulating ACTH level|Increased plasma ACTH
http://purl.obolibrary.org/obo/HP_0011388,Enlarged cochlear aqueduct,Dilated cochlear aqueduct
http://purl.obolibrary.org/obo/HP_0200110,HP_0200110,
http://purl.obolibrary.org/obo/HP_0025051,Reduced brain creatine level by MRS,Reduced brain creatine level by magnetic resonance spectroscopy
http://purl.obolibrary.org/obo/HP_0004094,HP_0004094,
http://purl.obolibrary.org/obo/HP_0200019,HP_0200019,
http://purl.obolibrary.org/obo/HP_0002015,Dysphagia,Swallowing difficulties|Swallowing difficulty|Poor swallowing|Deglutition disorder
http://purl.obolibrary.org/obo/HP_0009786,Aplasia/Hypoplasia of the musculature of the thigh,Absent/underdeveloped thigh muscles|Absent/small thigh muscles
http://purl.obolibrary.org/obo/HP_0005061,HP_0005061,
http://purl.obolibrary.org/obo/HP_0006873,Symmetrical progressive peripheral demyelination,
http://purl.obolibrary.org/obo/HP_0007696,HP_0007696,
http://purl.obolibrary.org/obo/HP_0007660,HP_0007660,
http://purl.obolibrary.org/obo/HP_0010213,Contracture of the tarsometatarsal joint of the hallux,
http://purl.obolibrary.org/obo/HP_0031755,Abnormal rectus muscle physiology,
http://purl.obolibrary.org/obo/HP_0000297,Facial hypotonia,Reduced facial muscle tone|Hypotonic facies|Low facial muscle tone|Decreased facial muscle tone|Atony of facial musculature
http://purl.obolibrary.org/obo/HP_0012782,Perilobar nephrogenic rest,
http://purl.obolibrary.org/obo/HP_0008411,HP_0008411,
http://purl.obolibrary.org/obo/HP_0001441,Abnormality of the musculature of the thigh,Abnormal thigh muscles
http://purl.obolibrary.org/obo/HP_0004354,Abnormal circulating carboxylic acid concentration,
http://purl.obolibrary.org/obo/HP_0010692,2-5 finger syndactyly,"Webbed 2nd-5th fingers|Webbed index, middle and little finger|Webbed index, middle and pinkie finger|Webbed index, middle and pinky finger"
http://purl.obolibrary.org/obo/HP_0009359,HP_0009359,
http://purl.obolibrary.org/obo/HP_0100594,Esophageal web,
http://purl.obolibrary.org/obo/HP_0100807,Long fingers,Long fingers
http://purl.obolibrary.org/obo/HP_0025572,Punctal stenosis,Stenosis of the lacrimal punctum|Lacrimal punctum stenosis
http://purl.obolibrary.org/obo/HP_0003359,Decreased urinary sulfate,Decreased urinary sulfate
http://purl.obolibrary.org/obo/HP_0000446,Narrow nasal bridge,"Nasal bridge, thin|Narrow nasal bridge|Narrow nasal root|Nasal Bridge, Narrow|Narrow bridge of nose|Pinched nasal bridge|Pinched bridge of nose"
http://purl.obolibrary.org/obo/HP_0007416,HP_0007416,
http://purl.obolibrary.org/obo/HP_0005280,Depressed nasal bridge,"Depressed nasal bridge|Flat nasal bridge|Retruded bridge of nose|Flat bridge of nose|Low nasal bridge|Depressed nasal root|Depressed bridge of nose|Retruded nasal bridge|Flat, nasal bridge|Flattened nasal bridge|Flat nasal root|Low nasal root|Concave nasal bridge|Concave bridge of nose|Depressed nasal root/bridge"
http://purl.obolibrary.org/obo/HP_0010412,Duplication of the middle phalanx of the 2nd toe,Partial/complete duplication of the middle phalanx of the 2nd toe|Duplication of middle bone of 2nd toe
